item,name,type,category,subcategory,label,title,page_length,num_links,mean_sitelinks_count,median_sitelinks_count,std_sitelinks_count
http://www.wikidata.org/entity/Q1116831,drum major,concept,music,musician,cultural agnostic,Drum major (marching band),15987,36,21.393939393939394,17.0,19.04212140260319
http://www.wikidata.org/entity/Q837647,dry-fried beef ho fun,concept,food,dish,cultural representative,Beef chow fun,3069,20,76.70588235294117,42.0,77.30897878443383
http://www.wikidata.org/entity/Q106861,Dschinghis Khan,entity,music,musical group,cultural representative,Dschinghis Khan,6169,31,92.24137931034483,75.0,83.7054174378357
http://www.wikidata.org/entity/Q441999,Dual-mode transit,concept,transportation,transport,cultural agnostic,Dual-mode transit,3274,25,62.375,45.5,55.862787628856
http://www.wikidata.org/entity/Q1113204,dub poetry,concept,literature,poetry,cultural representative,Dub poetry,3234,28,51.785714285714285,23.5,71.6481268536216
http://www.wikidata.org/entity/Q642568,Dubai International City,entity,architecture,architectural structure,cultural exclusive,Dubai International City,4999,15,33.53846153846154,9.0,50.671817967137066
http://www.wikidata.org/entity/Q496040,Dublin City Gallery The Hugh Lane,entity,visual arts,art gallery,cultural exclusive,Hugh Lane Gallery,5585,52,42.3921568627451,19.0,56.11230979949246
http://www.wikidata.org/entity/Q1265067,Dumka,concept,literature,poetry,cultural representative,Dumka (musical genre),1809,23,67.18181818181819,40.5,67.97635709544122
http://www.wikidata.org/entity/Q877099,DuMont Media Group,entity,media,media company,cultural exclusive,M. DuMont Schauberg,1545,12,80.77777777777777,66.0,96.18243981307118
http://www.wikidata.org/entity/Q5315796,Dunville's Three Crowns,entity,food,drink,cultural representative,Dunville's Three Crowns,545,5,27.0,3.5,42.16040796766559
http://www.wikidata.org/entity/Q1261979,Dürener Jazztage,entity,music,music festival,cultural exclusive,Dürener Jazztage,711,4,74.66666666666667,65.0,62.83488061755367
http://www.wikidata.org/entity/Q5316716,duros,entity,food,food,cultural exclusive,Duros (food),1227,21,84.85714285714286,48.0,78.47795305463987
http://www.wikidata.org/entity/Q15809432,Dutch brick,entity,architecture,building material,cultural exclusive,Dutch brick,12963,66,75.33846153846154,54.0,63.460290896828226
http://www.wikidata.org/entity/Q5317299,Dutch Gold,entity,food,drink,cultural representative,Dutch Gold,1366,11,57.18181818181818,35.0,71.33635842302192
http://www.wikidata.org/entity/Q108583965,Dutch philosophy,concept,philosophy and religion,philosophy,cultural representative,Dutch philosophy,14714,56,76.21428571428571,63.0,72.62371569695847
http://www.wikidata.org/entity/Q1268122,duxelles,entity,food,dish,cultural representative,Duxelles,1028,20,53.68421052631579,41.0,43.72407819326115
http://www.wikidata.org/entity/Q689591,Dykes to Watch Out For,entity,comics and anime,comics,cultural representative,Dykes to Watch Out For,5349,44,29.09090909090909,23.0,28.31705090401941
http://www.wikidata.org/entity/Q1269104,Dynamo Open Air,entity,music,music festival,cultural exclusive,Dynamo Open Air,11367,386,24.970976253298154,19.0,26.284654508578193
http://www.wikidata.org/entity/Q1269063,Dynamo Sports Club,concept,sports,sports club,cultural representative,Dynamo Sports Club,7272,84,120.28915662650603,66.0,102.9594059812488
http://www.wikidata.org/entity/Q55193,Dziga Vertov,entity,films,film director,cultural representative,Dziga Vertov,18620,89,64.04651162790698,38.5,68.34844156654522
http://www.wikidata.org/entity/Q5324890,Eaco Films,entity,media,film studio,cultural representative,Eaco Films,437,7,61.333333333333336,24.0,89.74717575253025
http://www.wikidata.org/entity/Q72081,Ealing Studios,entity,media,film studio,cultural representative,Ealing Studios,10298,72,17.82857142857143,14.0,19.876023911502326
http://www.wikidata.org/entity/Q744589,early Buddhist schools,concept,philosophy and religion,religious movement,cultural representative,Early Buddhist schools,20745,119,38.64102564102564,24.0,42.22395754072623
http://www.wikidata.org/entity/Q5326659,Early Greek party,concept,politics,political party,cultural exclusive,Early Greek parties,1053,9,71.88888888888889,63.0,25.084056221895413
http://www.wikidata.org/entity/Q436016,early music,entity,music,music genre,cultural agnostic,Early music,3314,31,36.354838709677416,25.0,35.15729483069901
http://www.wikidata.org/entity/Q1758236,Earth Religion,concept,philosophy and religion,religion,cultural agnostic,Earth religion,24089,104,44.7029702970297,29.0,52.784550799059794
http://www.wikidata.org/entity/Q5327212,Earthen manure storage,concept,architecture,architectural structure,cultural agnostic,Earthen manure storage,3317,3,59.666666666666664,77.0,37.1872140511882
http://www.wikidata.org/entity/Q81100296,easel painting,concept,visual arts,painting,cultural agnostic,Easel painting,2063,23,99.17391304347827,76.0,71.80387065618281
http://www.wikidata.org/entity/Q4268,East Coast of the United States,entity,geography,geographic location,cultural exclusive,East Coast of the United States,10211,141,81.05755395683454,47.0,74.59606039939642
http://www.wikidata.org/entity/Q187858,Easter egg tree,entity,biology,tree,cultural representative,Easter egg tree,5429,33,125.24242424242425,73.0,110.92231250882244
http://www.wikidata.org/entity/Q5329913,Easter traditions,concept,gestures and habits,tradition,cultural agnostic,Easter traditions,27213,222,76.10550458715596,53.0,77.66655891288892
http://www.wikidata.org/entity/Q194607,easter whipping,entity,gestures and habits,ritual,cultural exclusive,Easter whip,3502,14,126.78571428571429,41.5,128.12559606630884
http://www.wikidata.org/entity/Q307043,Eastern philosophy,concept,philosophy and religion,philosophy,cultural representative,Eastern philosophy,38697,432,57.8974358974359,38.0,57.24631862186756
http://www.wikidata.org/entity/Q3250393,Eastern religions,concept,philosophy and religion,religion,cultural representative,Eastern religions,8831,105,73.00961538461539,64.0,54.38546454429
http://www.wikidata.org/entity/Q1662497,easting and northing,entity,geography,geographic location,cultural agnostic,Easting and northing,13281,56,74.42857142857143,49.5,79.60255226141064
http://www.wikidata.org/entity/Q5331480,Eba,entity,food,food,cultural exclusive,Eba,1958,26,79.0,76.0,70.9354166360735
http://www.wikidata.org/entity/Q71397,Eberhard Jäckel,entity,history,historian,cultural representative,Eberhard Jäckel,16686,54,60.301886792452834,41.0,62.54796948747459
http://www.wikidata.org/entity/Q85758446,Eberron: Rising from the Last War,entity,books,book,cultural exclusive,Eberron: Rising from the Last War,7648,26,16.23076923076923,10.0,20.645930297998742
http://www.wikidata.org/entity/Q128093,ebook,concept,books,book,cultural agnostic,Ebook,28218,145,51.43884892086331,39.0,49.033260640454344
http://www.wikidata.org/entity/Q44608,Eckart Witzigmann,entity,food,cook,cultural representative,Eckart Witzigmann,1157,11,60.4,41.5,60.86739685578807
http://www.wikidata.org/entity/Q3578796,ecodistrict,concept,geography,neighborhood,cultural agnostic,Ecodistrict,583,4,57.75,63.5,32.828151029261456
http://www.wikidata.org/entity/Q21036728,ecological art,concept,visual arts,visual arts,cultural agnostic,Ecological art,6822,46,33.977777777777774,18.0,40.94195831439043
http://www.wikidata.org/entity/Q5333210,ecological building,concept,architecture,building,cultural agnostic,Ecological building,14663,66,61.43076923076923,39.0,64.06102120533065
http://www.wikidata.org/entity/Q15839134,ecologist,concept,biology,biologist,cultural agnostic,Ecologist,77420,414,62.873479318734795,46.0,52.12425312468995
http://www.wikidata.org/entity/Q1798450,ecomuseum,concept,history,museum,cultural agnostic,Ecomuseum,9862,26,107.77272727272727,49.5,119.41064815401508
http://www.wikidata.org/entity/Q295465,ecosophy,concept,philosophy and religion,philosophy,cultural agnostic,Ecosophy,3998,23,76.26086956521739,52.0,64.70012256644821
http://www.wikidata.org/entity/Q962054,ecosystem engineer,concept,biology,animal,cultural agnostic,Ecosystem engineer,11118,53,68.4423076923077,55.5,57.69262499912741
http://www.wikidata.org/entity/Q587698,ectotherm,concept,biology,animal,cultural agnostic,Ectotherm,5960,28,64.84615384615384,38.0,56.00322264607245
http://www.wikidata.org/entity/Q616975,Ed Banger Records,entity,music,record label,cultural representative,Ed Banger Records,1895,28,25.857142857142858,17.0,28.46641415236344
http://www.wikidata.org/entity/Q359610,Ed Hannigan,entity,comics and anime,comics artist,cultural representative,Ed Hannigan,1795,23,29.40909090909091,15.0,31.712714815854785
http://www.wikidata.org/entity/Q43874,Eddie Murphy,entity,films,film producer,cultural representative,Eddie Murphy,25609,227,42.08520179372197,34.0,37.33062684037869
http://www.wikidata.org/entity/Q1266029,edge city,concept,geography,city,cultural agnostic,Edge city,13878,52,80.38461538461539,69.0,75.93472749827109
http://www.wikidata.org/entity/Q158932,Edguy,entity,music,musical group,cultural representative,Edguy,7315,45,41.43181818181818,20.5,48.85246701096938
http://www.wikidata.org/entity/Q723846,Ediacaran biota,concept,biology,animal,cultural agnostic,Ediacaran biota,24975,172,60.14035087719298,40.0,59.87358180957019
http://www.wikidata.org/entity/Q860416,edible bird's nest,entity,food,ingredient,cultural representative,Edible bird's nest,9577,55,59.716981132075475,41.0,50.74366857372847
http://www.wikidata.org/entity/Q17155531,edict of government doctrine,entity,politics,policy,cultural exclusive,Government edicts doctrine,10377,56,39.18518518518518,6.0,66.64418345158614
http://www.wikidata.org/entity/Q273787,Édika,entity,comics and anime,comics artist,cultural exclusive,Édika,1496,18,113.29411764705883,41.0,113.16607510041699
http://www.wikidata.org/entity/Q1711593,edited volume,concept,books,book,cultural agnostic,Edited volume,2641,12,46.666666666666664,20.5,63.434130315539825
http://www.wikidata.org/entity/Q273837,Éditions du Cerf,entity,literature,publisher,cultural exclusive,Éditions du Cerf,324,5,151.6,108.0,86.34952229167223
http://www.wikidata.org/entity/Q273835,Éditions Larousse,entity,literature,publisher,cultural representative,Éditions Larousse,1173,16,42.13333333333333,29.0,49.09021174214763
http://www.wikidata.org/entity/Q5340090,Edna Rose Ritchings,entity,philosophy and religion,religious leader,cultural agnostic,Edna Rose Ritchings,3110,20,82.15,52.5,75.41569796799602
http://www.wikidata.org/entity/Q67963,Edward Dannreuther,entity,music,musician,cultural exclusive,Edward Dannreuther,1615,20,73.9,29.5,76.02690313303574
http://www.wikidata.org/entity/Q5343479,Edward Holden,entity,transportation,automobile manufacturer,cultural exclusive,Edward Holden,4416,25,19.916666666666668,4.5,33.381527659603734
http://www.wikidata.org/entity/Q123509272,effective accelerationism,entity,philosophy and religion,philosophical movement,cultural agnostic,Effective accelerationism,8417,64,50.96875,32.5,49.58167779974272
http://www.wikidata.org/entity/Q78032,Efraim Szreger,entity,architecture,architect,cultural exclusive,Ephraim Schröger,121,2,164.0,164.0,77.0
http://www.wikidata.org/entity/Q605069,egg decorating,entity,gestures and habits,ritual,cultural agnostic,Egg decorating,5675,49,106.46938775510205,87.0,99.1323794465118
http://www.wikidata.org/entity/Q22404,egg tart,concept,food,dish,cultural representative,Egg tart,3013,25,72.30434782608695,44.0,61.491204590298715
http://www.wikidata.org/entity/Q5347861,egg wash,entity,food,ingredient,cultural agnostic,Egg wash,1017,11,109.8,71.5,82.41577518897702
http://www.wikidata.org/entity/Q86455,Egon Horak,entity,biology,biologist,cultural exclusive,Egon Horak,457,7,74.85714285714286,80.0,64.2504665273303
http://www.wikidata.org/entity/Q1298429,Egon-Erwin-Kisch-Preis,entity,literature,literary award,cultural exclusive,Egon Erwin Kisch Prize,687,7,79.8,28.0,116.62829845281976
http://www.wikidata.org/entity/Q205740,Egyptian mythology,concept,philosophy and religion,religion,cultural representative,Egyptian mythology,48200,132,52.961832061068705,50.0,38.99704521595002
http://www.wikidata.org/entity/Q959279,Egyptian Radio and Television Union,entity,politics,government agency,cultural exclusive,National Media Authority,3376,18,39.611111111111114,19.0,58.93512335977671
http://www.wikidata.org/entity/Q919238,Egyptian sun temple,concept,architecture,architectural structure,cultural exclusive,Egyptian sun temple,4232,25,55.68,50.0,24.770498581982558
http://www.wikidata.org/entity/Q85758747,Einstein's Unfinished Revolution,entity,books,book,cultural agnostic,Einstein's Unfinished Revolution,1765,9,38.55555555555556,23.0,39.0728979988008
http://www.wikidata.org/entity/Q38245,Eintracht Frankfurt,entity,sports,sports club,cultural representative,Eintracht Frankfurt,24629,213,38.577669902912625,28.5,33.041328730536634
http://www.wikidata.org/entity/Q13422541,EITB,entity,media,television,cultural exclusive,EITB,4667,60,69.35185185185185,46.5,74.79259158385878
http://www.wikidata.org/entity/Q5350016,Eiteljorg Museum of American Indians and Western Art,entity,visual arts,art gallery,cultural exclusive,Eiteljorg Museum of American Indians and Western Art,2273,27,37.48148148148148,8.0,62.99580842632861
http://www.wikidata.org/entity/Q3730064,El brujo,entity,comics and anime,comics,cultural exclusive,El brujo,1270,3,13.666666666666666,17.0,7.71722460186015
http://www.wikidata.org/entity/Q526622,El Faro Towers,entity,architecture,building,cultural exclusive,El Faro Towers,3738,25,70.25,45.5,82.1458306915208
http://www.wikidata.org/entity/Q301,El Greco,entity,architecture,architect,cultural representative,El Greco,40431,196,55.042328042328045,40.0,49.834735414562786
http://www.wikidata.org/entity/Q56309822,El Houma,concept,geography,neighborhood,cultural exclusive,El Houma,5616,1,1.0,1.0,0.0
http://www.wikidata.org/entity/Q152233,El Lissitzky,entity,visual arts,artist,cultural representative,El Lissitzky,77840,264,58.71729957805907,41.0,55.545171455605534
http://www.wikidata.org/entity/Q3727139,"El otro ""yo"" del profesor Bacterio",entity,comics and anime,comics,cultural representative,"El otro ""yo"" del profesor Bacterio",1301,4,22.25,19.0,16.29992331270304
http://www.wikidata.org/entity/Q3752714,El plano de Alí-Gusa-No,entity,comics and anime,comics,cultural representative,El plano de Alí-Gusa-No,2267,5,57.6,21.0,61.91478014173998
http://www.wikidata.org/entity/Q8774180,El vito,concept,performing arts,folk dance,cultural exclusive,El vito,1390,15,42.714285714285715,27.5,40.25353324585943
http://www.wikidata.org/entity/Q5353278,Elaine S. Dalton,entity,philosophy and religion,religious leader,cultural exclusive,Elaine S. Dalton,1800,16,27.75,5.0,49.15473018947414
